interaction_id,customer_id,product_id,interaction_type,interaction_date
5295,69,460,wishlist,2024-10-23 18:00:00
5296,471,81,add_to_cart,2024-10-23 21:00:00
5297,492,260,add_to_cart,2024-10-24 00:00:00
5298,300,382,click,2024-10-24 03:00:00
5299,144,398,click,2024-10-24 06:00:00
5300,711,469,wishlist,2024-10-24 09:00:00
5301,206,105,click,2024-10-24 12:00:00
5302,918,392,view,2024-10-24 15:00:00
5303,713,97,view,2024-10-24 18:00:00
5304,751,190,wishlist,2024-10-24 21:00:00
5305,407,429,add_to_cart,2024-10-25 00:00:00
5306,939,348,add_to_cart,2024-10-25 03:00:00
5307,580,195,view,2024-10-25 06:00:00
5308,683,446,add_to_cart,2024-10-25 09:00:00
5309,922,334,click,2024-10-25 12:00:00
5310,297,83,view,2024-10-25 15:00:00
5311,582,251,wishlist,2024-10-25 18:00:00
5312,799,70,add_to_cart,2024-10-25 21:00:00
5313,529,292,wishlist,2024-10-26 00:00:00
5314,137,340,wishlist,2024-10-26 03:00:00
5315,219,385,add_to_cart,2024-10-26 06:00:00
5316,823,188,add_to_cart,2024-10-26 09:00:00
5317,518,458,view,2024-10-26 12:00:00
5318,710,141,view,2024-10-26 15:00:00
5319,448,140,wishlist,2024-10-26 18:00:00
5320,132,75,wishlist,2024-10-26 21:00:00
5321,363,100,view,2024-10-27 00:00:00
5322,963,145,wishlist,2024-10-27 03:00:00
5323,344,175,click,2024-10-27 06:00:00
5324,696,309,add_to_cart,2024-10-27 09:00:00
5325,18,221,add_to_cart,2024-10-27 12:00:00
5326,416,323,click,2024-10-27 15:00:00
5327,725,477,view,2024-10-27 18:00:00
5328,560,10,view,2024-10-27 21:00:00
5329,541,46,wishlist,2024-10-28 00:00:00
5330,928,339,wishlist,2024-10-28 03:00:00
5331,153,117,view,2024-10-28 06:00:00
5332,332,4,wishlist,2024-10-28 09:00:00
5333,750,313,click,2024-10-28 12:00:00
5334,319,238,add_to_cart,2024-10-28 15:00:00
5335,777,294,click,2024-10-28 18:00:00
5336,199,396,add_to_cart,2024-10-28 21:00:00
5337,526,31,add_to_cart,2024-10-29 00:00:00
5338,788,130,wishlist,2024-10-29 03:00:00
5339,980,241,wishlist,2024-10-29 06:00:00
5340,10,385,add_to_cart,2024-10-29 09:00:00
5341,139,81,wishlist,2024-10-29 12:00:00
5342,167,25,click,2024-10-29 15:00:00
5343,147,261,view,2024-10-29 18:00:00
5344,403,48,wishlist,2024-10-29 21:00:00
5345,757,398,wishlist,2024-10-30 00:00:00
5346,939,52,wishlist,2024-10-30 03:00:00
5347,445,330,view,2024-10-30 06:00:00
5348,70,149,click,2024-10-30 09:00:00
5349,328,409,add_to_cart,2024-10-30 12:00:00
5350,833,99,click,2024-10-30 15:00:00
5351,919,67,wishlist,2024-10-30 18:00:00
5352,616,210,view,2024-10-30 21:00:00
5353,229,248,click,2024-10-31 00:00:00
5354,828,119,wishlist,2024-10-31 03:00:00
5355,650,434,wishlist,2024-10-31 06:00:00
5356,319,228,add_to_cart,2024-10-31 09:00:00
5357,898,103,view,2024-10-31 12:00:00
5358,36,289,add_to_cart,2024-10-31 15:00:00
5359,630,240,click,2024-10-31 18:00:00
5360,255,401,add_to_cart,2024-10-31 21:00:00
5361,313,232,click,2024-11-01 00:00:00
5362,962,454,wishlist,2024-11-01 03:00:00
5363,335,290,view,2024-11-01 06:00:00
5364,20,154,view,2024-11-01 09:00:00
5365,298,170,wishlist,2024-11-01 12:00:00
5366,21,159,view,2024-11-01 15:00:00
5367,478,113,add_to_cart,2024-11-01 18:00:00
5368,768,51,click,2024-11-01 21:00:00
5369,760,476,click,2024-11-02 00:00:00
5370,472,36,click,2024-11-02 03:00:00
5371,962,13,add_to_cart,2024-11-02 06:00:00
5372,678,341,click,2024-11-02 09:00:00
5373,470,218,view,2024-11-02 12:00:00
5374,349,243,click,2024-11-02 15:00:00
5375,767,223,add_to_cart,2024-11-02 18:00:00
5376,590,208,view,2024-11-02 21:00:00
5377,965,479,wishlist,2024-11-03 00:00:00
5378,792,269,view,2024-11-03 03:00:00
5379,794,222,add_to_cart,2024-11-03 06:00:00
5380,386,288,view,2024-11-03 09:00:00
5381,942,389,click,2024-11-03 12:00:00
5382,877,12,add_to_cart,2024-11-03 15:00:00
5383,546,487,wishlist,2024-11-03 18:00:00
5384,446,187,click,2024-11-03 21:00:00
5385,983,169,add_to_cart,2024-11-04 00:00:00
5386,937,293,add_to_cart,2024-11-04 03:00:00
5387,99,324,wishlist,2024-11-04 06:00:00
5388,655,106,wishlist,2024-11-04 09:00:00
5389,55,176,add_to_cart,2024-11-04 12:00:00
5390,3,427,wishlist,2024-11-04 15:00:00
5391,332,349,wishlist,2024-11-04 18:00:00
5392,934,41,click,2024-11-04 21:00:00
5393,435,312,add_to_cart,2024-11-05 00:00:00
5394,913,325,view,2024-11-05 03:00:00
5395,486,249,click,2024-11-05 06:00:00
5396,219,267,add_to_cart,2024-11-05 09:00:00
5397,211,222,add_to_cart,2024-11-05 12:00:00
5398,817,393,click,2024-11-05 15:00:00
5399,496,113,wishlist,2024-11-05 18:00:00
5400,661,284,view,2024-11-05 21:00:00
5401,232,278,view,2024-11-06 00:00:00
5402,600,203,add_to_cart,2024-11-06 03:00:00
5403,920,341,add_to_cart,2024-11-06 06:00:00
5404,723,262,view,2024-11-06 09:00:00
5405,735,282,add_to_cart,2024-11-06 12:00:00
5406,808,144,view,2024-11-06 15:00:00
5407,148,243,wishlist,2024-11-06 18:00:00
5408,207,270,view,2024-11-06 21:00:00
5409,360,35,view,2024-11-07 00:00:00
5410,419,298,view,2024-11-07 03:00:00
5411,944,53,add_to_cart,2024-11-07 06:00:00
5412,739,356,wishlist,2024-11-07 09:00:00
5413,417,150,click,2024-11-07 12:00:00
5414,872,437,click,2024-11-07 15:00:00
5415,696,450,view,2024-11-07 18:00:00
5416,553,13,add_to_cart,2024-11-07 21:00:00
5417,182,267,click,2024-11-08 00:00:00
5418,556,396,click,2024-11-08 03:00:00
5419,210,97,view,2024-11-08 06:00:00
5420,849,86,view,2024-11-08 09:00:00
5421,968,309,add_to_cart,2024-11-08 12:00:00
5422,250,265,click,2024-11-08 15:00:00
5423,512,492,view,2024-11-08 18:00:00
5424,596,71,wishlist,2024-11-08 21:00:00
5425,139,17,wishlist,2024-11-09 00:00:00
5426,990,189,wishlist,2024-11-09 03:00:00
5427,987,10,view,2024-11-09 06:00:00
5428,231,166,add_to_cart,2024-11-09 09:00:00
5429,910,379,wishlist,2024-11-09 12:00:00
5430,938,39,wishlist,2024-11-09 15:00:00
5431,975,499,wishlist,2024-11-09 18:00:00
5432,12,366,view,2024-11-09 21:00:00
5433,980,345,view,2024-11-10 00:00:00
5434,273,219,view,2024-11-10 03:00:00
5435,488,94,wishlist,2024-11-10 06:00:00
5436,90,158,view,2024-11-10 09:00:00
5437,974,363,view,2024-11-10 12:00:00
5438,25,34,add_to_cart,2024-11-10 15:00:00
5439,538,289,view,2024-11-10 18:00:00
5440,943,416,click,2024-11-10 21:00:00
5441,665,490,view,2024-11-11 00:00:00
5442,985,12,view,2024-11-11 03:00:00
5443,572,233,click,2024-11-11 06:00:00
5444,60,87,click,2024-11-11 09:00:00
5445,795,93,view,2024-11-11 12:00:00
5446,171,107,add_to_cart,2024-11-11 15:00:00
5447,588,193,wishlist,2024-11-11 18:00:00
5448,788,468,click,2024-11-11 21:00:00
5449,447,10,add_to_cart,2024-11-12 00:00:00
5450,720,125,view,2024-11-12 03:00:00
5451,921,275,view,2024-11-12 06:00:00
5452,667,279,click,2024-11-12 09:00:00
5453,692,128,click,2024-11-12 12:00:00
5454,594,341,add_to_cart,2024-11-12 15:00:00
5455,10,185,view,2024-11-12 18:00:00
5456,243,363,click,2024-11-12 21:00:00
5457,178,355,click,2024-11-13 00:00:00
5458,798,59,wishlist,2024-11-13 03:00:00
5459,257,496,click,2024-11-13 06:00:00
5460,310,480,add_to_cart,2024-11-13 09:00:00
5461,516,182,view,2024-11-13 12:00:00
5462,215,74,click,2024-11-13 15:00:00
5463,903,2,wishlist,2024-11-13 18:00:00
5464,30,243,click,2024-11-13 21:00:00
5465,346,228,click,2024-11-14 00:00:00
5466,65,48,view,2024-11-14 03:00:00
5467,636,6,wishlist,2024-11-14 06:00:00
5468,797,43,add_to_cart,2024-11-14 09:00:00
5469,153,145,add_to_cart,2024-11-14 12:00:00
5470,40,127,view,2024-11-14 15:00:00
5471,26,335,add_to_cart,2024-11-14 18:00:00
5472,273,246,add_to_cart,2024-11-14 21:00:00
5473,159,420,click,2024-11-15 00:00:00
5474,701,408,add_to_cart,2024-11-15 03:00:00
5475,776,121,wishlist,2024-11-15 06:00:00
5476,581,232,click,2024-11-15 09:00:00
5477,1,376,add_to_cart,2024-11-15 12:00:00
5478,79,189,wishlist,2024-11-15 15:00:00
5479,228,285,click,2024-11-15 18:00:00
5480,327,242,wishlist,2024-11-15 21:00:00
5481,558,78,view,2024-11-16 00:00:00
5482,620,58,view,2024-11-16 03:00:00
5483,501,450,add_to_cart,2024-11-16 06:00:00
5484,475,496,wishlist,2024-11-16 09:00:00
5485,355,470,click,2024-11-16 12:00:00
5486,124,495,wishlist,2024-11-16 15:00:00
5487,987,181,wishlist,2024-11-16 18:00:00
5488,660,70,view,2024-11-16 21:00:00
5489,978,265,view,2024-11-17 00:00:00
5490,424,204,add_to_cart,2024-11-17 03:00:00
5491,252,170,wishlist,2024-11-17 06:00:00
5492,514,295,wishlist,2024-11-17 09:00:00
5493,734,453,click,2024-11-17 12:00:00
5494,701,378,click,2024-11-17 15:00:00
5495,507,247,view,2024-11-17 18:00:00
5496,486,424,wishlist,2024-11-17 21:00:00
5497,478,59,add_to_cart,2024-11-18 00:00:00
5498,583,300,view,2024-11-18 03:00:00
5499,871,321,wishlist,2024-11-18 06:00:00
5500,333,458,view,2024-11-18 09:00:00
5501,609,11,add_to_cart,2024-11-18 12:00:00
5502,232,347,wishlist,2024-11-18 15:00:00
5503,542,471,add_to_cart,2024-11-18 18:00:00
5504,30,340,wishlist,2024-11-18 21:00:00
5505,727,5,wishlist,2024-11-19 00:00:00
5506,173,205,add_to_cart,2024-11-19 03:00:00
5507,792,370,click,2024-11-19 06:00:00
5508,468,458,add_to_cart,2024-11-19 09:00:00
5509,476,245,add_to_cart,2024-11-19 12:00:00
5510,952,249,view,2024-11-19 15:00:00
5511,723,433,add_to_cart,2024-11-19 18:00:00
5512,317,435,add_to_cart,2024-11-19 21:00:00
5513,397,420,view,2024-11-20 00:00:00
5514,125,105,click,2024-11-20 03:00:00
5515,80,242,add_to_cart,2024-11-20 06:00:00
5516,696,272,view,2024-11-20 09:00:00
5517,527,7,click,2024-11-20 12:00:00
5518,523,224,click,2024-11-20 15:00:00
5519,396,217,add_to_cart,2024-11-20 18:00:00
5520,854,44,click,2024-11-20 21:00:00
5521,89,26,add_to_cart,2024-11-21 00:00:00
5522,3,292,click,2024-11-21 03:00:00
5523,536,181,click,2024-11-21 06:00:00
5524,601,92,click,2024-11-21 09:00:00
5525,521,428,add_to_cart,2024-11-21 12:00:00
5526,988,268,click,2024-11-21 15:00:00
5527,558,346,wishlist,2024-11-21 18:00:00
5528,606,68,view,2024-11-21 21:00:00
5529,71,364,view,2024-11-22 00:00:00
5530,700,151,wishlist,2024-11-22 03:00:00
5531,139,104,click,2024-11-22 06:00:00
5532,10,88,wishlist,2024-11-22 09:00:00
5533,515,95,add_to_cart,2024-11-22 12:00:00
5534,531,382,view,2024-11-22 15:00:00
5535,130,286,click,2024-11-22 18:00:00
5536,401,319,view,2024-11-22 21:00:00
5537,221,3,wishlist,2024-11-23 00:00:00
5538,642,208,wishlist,2024-11-23 03:00:00
5539,437,418,view,2024-11-23 06:00:00
5540,400,102,view,2024-11-23 09:00:00
5541,113,348,view,2024-11-23 12:00:00
5542,650,177,view,2024-11-23 15:00:00
5543,452,428,wishlist,2024-11-23 18:00:00
5544,555,425,click,2024-11-23 21:00:00
5545,218,304,view,2024-11-24 00:00:00
5546,58,199,click,2024-11-24 03:00:00
5547,113,8,view,2024-11-24 06:00:00
5548,700,391,add_to_cart,2024-11-24 09:00:00
5549,122,245,click,2024-11-24 12:00:00
5550,408,293,add_to_cart,2024-11-24 15:00:00
5551,460,439,wishlist,2024-11-24 18:00:00
5552,85,327,add_to_cart,2024-11-24 21:00:00
5553,618,178,wishlist,2024-11-25 00:00:00
5554,400,82,view,2024-11-25 03:00:00
5555,356,112,wishlist,2024-11-25 06:00:00
5556,99,359,view,2024-11-25 09:00:00
5557,521,21,view,2024-11-25 12:00:00
5558,518,34,view,2024-11-25 15:00:00
5559,108,255,wishlist,2024-11-25 18:00:00
5560,961,433,view,2024-11-25 21:00:00
5561,974,27,add_to_cart,2024-11-26 00:00:00
5562,152,8,add_to_cart,2024-11-26 03:00:00
5563,906,418,view,2024-11-26 06:00:00
5564,850,18,view,2024-11-26 09:00:00
5565,749,435,click,2024-11-26 12:00:00
5566,969,500,wishlist,2024-11-26 15:00:00
5567,27,233,click,2024-11-26 18:00:00
5568,119,396,add_to_cart,2024-11-26 21:00:00
5569,723,470,wishlist,2024-11-27 00:00:00
5570,100,307,add_to_cart,2024-11-27 03:00:00
5571,3,191,wishlist,2024-11-27 06:00:00
5572,806,424,wishlist,2024-11-27 09:00:00
5573,969,150,wishlist,2024-11-27 12:00:00
5574,842,392,add_to_cart,2024-11-27 15:00:00
5575,329,490,view,2024-11-27 18:00:00
5576,529,156,add_to_cart,2024-11-27 21:00:00
5577,106,434,wishlist,2024-11-28 00:00:00
5578,230,47,add_to_cart,2024-11-28 03:00:00
5579,304,312,add_to_cart,2024-11-28 06:00:00
5580,177,416,click,2024-11-28 09:00:00
5581,939,139,wishlist,2024-11-28 12:00:00
5582,84,405,add_to_cart,2024-11-28 15:00:00
5583,263,410,wishlist,2024-11-28 18:00:00
5584,196,142,add_to_cart,2024-11-28 21:00:00
5585,249,335,click,2024-11-29 00:00:00
5586,382,14,add_to_cart,2024-11-29 03:00:00
5587,458,460,view,2024-11-29 06:00:00
5588,661,356,wishlist,2024-11-29 09:00:00
5589,718,259,click,2024-11-29 12:00:00
5590,409,236,add_to_cart,2024-11-29 15:00:00
5591,81,441,click,2024-11-29 18:00:00
5592,701,378,add_to_cart,2024-11-29 21:00:00
5593,412,7,wishlist,2024-11-30 00:00:00
5594,206,39,add_to_cart,2024-11-30 03:00:00
5595,820,185,click,2024-11-30 06:00:00
5596,781,115,view,2024-11-30 09:00:00
5597,802,110,click,2024-11-30 12:00:00
5598,895,65,view,2024-11-30 15:00:00
5599,873,231,view,2024-11-30 18:00:00
5600,963,281,wishlist,2024-11-30 21:00:00
5601,388,31,click,2024-12-01 00:00:00
5602,812,86,add_to_cart,2024-12-01 03:00:00
5603,894,138,view,2024-12-01 06:00:00
5604,767,466,click,2024-12-01 09:00:00
5605,399,77,wishlist,2024-12-01 12:00:00
5606,980,456,add_to_cart,2024-12-01 15:00:00
5607,8,137,add_to_cart,2024-12-01 18:00:00
5608,626,122,add_to_cart,2024-12-01 21:00:00
5609,517,463,click,2024-12-02 00:00:00
5610,450,264,click,2024-12-02 03:00:00
5611,476,97,add_to_cart,2024-12-02 06:00:00
5612,342,483,wishlist,2024-12-02 09:00:00
5613,73,19,add_to_cart,2024-12-02 12:00:00
5614,860,286,add_to_cart,2024-12-02 15:00:00
5615,121,9,wishlist,2024-12-02 18:00:00
5616,302,83,wishlist,2024-12-02 21:00:00
5617,961,47,wishlist,2024-12-03 00:00:00
5618,884,430,add_to_cart,2024-12-03 03:00:00
5619,996,90,wishlist,2024-12-03 06:00:00
5620,881,1,click,2024-12-03 09:00:00
5621,234,387,wishlist,2024-12-03 12:00:00
5622,66,162,add_to_cart,2024-12-03 15:00:00
5623,230,153,view,2024-12-03 18:00:00
5624,922,414,view,2024-12-03 21:00:00
5625,543,1,click,2024-12-04 00:00:00
5626,819,379,view,2024-12-04 03:00:00
5627,809,146,view,2024-12-04 06:00:00
5628,51,161,view,2024-12-04 09:00:00
5629,659,393,click,2024-12-04 12:00:00
5630,607,135,view,2024-12-04 15:00:00
5631,329,286,add_to_cart,2024-12-04 18:00:00
5632,387,77,view,2024-12-04 21:00:00
5633,38,81,wishlist,2024-12-05 00:00:00
5634,710,269,view,2024-12-05 03:00:00
5635,753,269,view,2024-12-05 06:00:00
5636,173,42,add_to_cart,2024-12-05 09:00:00
5637,493,124,click,2024-12-05 12:00:00
5638,768,230,click,2024-12-05 15:00:00
5639,455,357,view,2024-12-05 18:00:00
5640,41,202,add_to_cart,2024-12-05 21:00:00
5641,921,334,view,2024-12-06 00:00:00
5642,985,447,click,2024-12-06 03:00:00
5643,946,107,click,2024-12-06 06:00:00
5644,129,453,wishlist,2024-12-06 09:00:00
5645,54,292,wishlist,2024-12-06 12:00:00
5646,86,291,add_to_cart,2024-12-06 15:00:00
5647,724,174,add_to_cart,2024-12-06 18:00:00
5648,269,429,click,2024-12-06 21:00:00
5649,296,312,click,2024-12-07 00:00:00
5650,21,87,click,2024-12-07 03:00:00
5651,215,5,view,2024-12-07 06:00:00
5652,425,172,wishlist,2024-12-07 09:00:00
5653,189,121,wishlist,2024-12-07 12:00:00
5654,161,156,click,2024-12-07 15:00:00
5655,713,87,click,2024-12-07 18:00:00
5656,541,426,wishlist,2024-12-07 21:00:00
5657,381,98,add_to_cart,2024-12-08 00:00:00
5658,244,415,click,2024-12-08 03:00:00
5659,183,135,click,2024-12-08 06:00:00
5660,544,7,add_to_cart,2024-12-08 09:00:00
5661,779,260,click,2024-12-08 12:00:00
5662,948,364,wishlist,2024-12-08 15:00:00
5663,548,384,wishlist,2024-12-08 18:00:00
5664,93,32,add_to_cart,2024-12-08 21:00:00
5665,368,28,wishlist,2024-12-09 00:00:00
5666,159,440,add_to_cart,2024-12-09 03:00:00
5667,398,260,add_to_cart,2024-12-09 06:00:00
5668,959,487,wishlist,2024-12-09 09:00:00
5669,180,244,add_to_cart,2024-12-09 12:00:00
5670,438,365,wishlist,2024-12-09 15:00:00
5671,373,264,add_to_cart,2024-12-09 18:00:00
5672,306,142,add_to_cart,2024-12-09 21:00:00
5673,985,30,add_to_cart,2024-12-10 00:00:00
5674,379,387,wishlist,2024-12-10 03:00:00
5675,950,130,click,2024-12-10 06:00:00
5676,218,266,view,2024-12-10 09:00:00
5677,982,70,click,2024-12-10 12:00:00
5678,329,119,add_to_cart,2024-12-10 15:00:00
5679,865,327,wishlist,2024-12-10 18:00:00
5680,343,400,add_to_cart,2024-12-10 21:00:00
5681,739,70,click,2024-12-11 00:00:00
5682,724,208,view,2024-12-11 03:00:00
5683,865,91,click,2024-12-11 06:00:00
5684,163,120,wishlist,2024-12-11 09:00:00
5685,878,460,wishlist,2024-12-11 12:00:00
5686,158,470,click,2024-12-11 15:00:00
5687,110,207,click,2024-12-11 18:00:00
5688,567,406,view,2024-12-11 21:00:00
5689,350,256,add_to_cart,2024-12-12 00:00:00
5690,726,35,wishlist,2024-12-12 03:00:00
5691,365,124,wishlist,2024-12-12 06:00:00
5692,897,112,view,2024-12-12 09:00:00
5693,15,498,wishlist,2024-12-12 12:00:00
5694,153,207,wishlist,2024-12-12 15:00:00
5695,532,471,click,2024-12-12 18:00:00
5696,967,102,click,2024-12-12 21:00:00
5697,400,433,view,2024-12-13 00:00:00
5698,52,386,wishlist,2024-12-13 03:00:00
5699,855,194,view,2024-12-13 06:00:00
5700,469,241,add_to_cart,2024-12-13 09:00:00
5701,321,147,add_to_cart,2024-12-13 12:00:00
5702,879,453,view,2024-12-13 15:00:00
5703,596,132,wishlist,2024-12-13 18:00:00
5704,367,220,add_to_cart,2024-12-13 21:00:00
5705,979,338,wishlist,2024-12-14 00:00:00
5706,838,104,click,2024-12-14 03:00:00
5707,486,41,view,2024-12-14 06:00:00
5708,736,56,add_to_cart,2024-12-14 09:00:00
5709,641,311,wishlist,2024-12-14 12:00:00
5710,862,250,click,2024-12-14 15:00:00
5711,894,242,view,2024-12-14 18:00:00
5712,16,415,add_to_cart,2024-12-14 21:00:00
5713,411,127,click,2024-12-15 00:00:00
5714,274,150,view,2024-12-15 03:00:00
5715,589,331,add_to_cart,2024-12-15 06:00:00
5716,812,432,wishlist,2024-12-15 09:00:00
5717,306,336,click,2024-12-15 12:00:00
5718,92,384,click,2024-12-15 15:00:00
5719,458,388,wishlist,2024-12-15 18:00:00
5720,270,149,click,2024-12-15 21:00:00
5721,52,169,click,2024-12-16 00:00:00
5722,861,45,view,2024-12-16 03:00:00
5723,121,473,wishlist,2024-12-16 06:00:00
5724,971,84,click,2024-12-16 09:00:00
5725,50,8,wishlist,2024-12-16 12:00:00
5726,891,107,view,2024-12-16 15:00:00
5727,475,373,view,2024-12-16 18:00:00
5728,492,265,wishlist,2024-12-16 21:00:00
5729,785,146,wishlist,2024-12-17 00:00:00
5730,380,31,add_to_cart,2024-12-17 03:00:00
5731,632,244,view,2024-12-17 06:00:00
5732,387,35,click,2024-12-17 09:00:00
5733,958,247,view,2024-12-17 12:00:00
5734,607,414,view,2024-12-17 15:00:00
5735,661,18,add_to_cart,2024-12-17 18:00:00
5736,289,467,wishlist,2024-12-17 21:00:00
5737,769,425,view,2024-12-18 00:00:00
5738,454,24,add_to_cart,2024-12-18 03:00:00
5739,371,498,wishlist,2024-12-18 06:00:00
5740,184,342,view,2024-12-18 09:00:00
5741,772,304,add_to_cart,2024-12-18 12:00:00
5742,662,398,view,2024-12-18 15:00:00
5743,205,403,click,2024-12-18 18:00:00
5744,954,316,wishlist,2024-12-18 21:00:00
5745,172,349,wishlist,2024-12-19 00:00:00
5746,825,278,view,2024-12-19 03:00:00
5747,222,30,add_to_cart,2024-12-19 06:00:00
5748,168,143,add_to_cart,2024-12-19 09:00:00
5749,244,277,click,2024-12-19 12:00:00
5750,218,410,click,2024-12-19 15:00:00
5751,56,356,add_to_cart,2024-12-19 18:00:00
5752,575,12,wishlist,2024-12-19 21:00:00
5753,615,391,click,2024-12-20 00:00:00
5754,885,203,view,2024-12-20 03:00:00
5755,167,250,view,2024-12-20 06:00:00
5756,519,103,wishlist,2024-12-20 09:00:00
5757,142,468,wishlist,2024-12-20 12:00:00
5758,125,35,click,2024-12-20 15:00:00
5759,90,324,view,2024-12-20 18:00:00
5760,914,386,wishlist,2024-12-20 21:00:00
5761,311,20,view,2024-12-21 00:00:00
5762,371,47,click,2024-12-21 03:00:00
5763,952,84,wishlist,2024-12-21 06:00:00
5764,216,268,add_to_cart,2024-12-21 09:00:00
5765,441,53,view,2024-12-21 12:00:00
5766,635,273,wishlist,2024-12-21 15:00:00
5767,884,18,click,2024-12-21 18:00:00
5768,186,104,add_to_cart,2024-12-21 21:00:00
5769,883,152,wishlist,2024-12-22 00:00:00
5770,153,328,view,2024-12-22 03:00:00
5771,761,165,view,2024-12-22 06:00:00
5772,626,361,click,2024-12-22 09:00:00
5773,96,414,view,2024-12-22 12:00:00
5774,710,84,add_to_cart,2024-12-22 15:00:00
5775,336,308,click,2024-12-22 18:00:00
5776,515,151,click,2024-12-22 21:00:00
5777,149,37,wishlist,2024-12-23 00:00:00
5778,928,379,click,2024-12-23 03:00:00
5779,898,458,wishlist,2024-12-23 06:00:00
5780,623,353,click,2024-12-23 09:00:00
5781,532,152,wishlist,2024-12-23 12:00:00
5782,715,356,wishlist,2024-12-23 15:00:00
5783,883,376,wishlist,2024-12-23 18:00:00
5784,402,208,add_to_cart,2024-12-23 21:00:00
5785,694,50,wishlist,2024-12-24 00:00:00
5786,331,220,add_to_cart,2024-12-24 03:00:00
5787,227,460,wishlist,2024-12-24 06:00:00
5788,804,404,wishlist,2024-12-24 09:00:00
5789,358,47,add_to_cart,2024-12-24 12:00:00
5790,588,18,add_to_cart,2024-12-24 15:00:00
5791,829,485,add_to_cart,2024-12-24 18:00:00
5792,316,122,add_to_cart,2024-12-24 21:00:00
5793,735,282,wishlist,2024-12-25 00:00:00
5794,885,494,wishlist,2024-12-25 03:00:00
5795,36,120,click,2024-12-25 06:00:00
5796,509,251,click,2024-12-25 09:00:00
5797,478,327,wishlist,2024-12-25 12:00:00
5798,428,299,click,2024-12-25 15:00:00
5799,836,47,add_to_cart,2024-12-25 18:00:00
5800,450,85,click,2024-12-25 21:00:00
5801,812,299,add_to_cart,2024-12-26 00:00:00
5802,845,384,wishlist,2024-12-26 03:00:00
5803,90,160,click,2024-12-26 06:00:00
5804,541,7,add_to_cart,2024-12-26 09:00:00
5805,176,245,wishlist,2024-12-26 12:00:00
5806,420,215,wishlist,2024-12-26 15:00:00
5807,732,212,add_to_cart,2024-12-26 18:00:00
5808,648,212,add_to_cart,2024-12-26 21:00:00
5809,901,288,wishlist,2024-12-27 00:00:00
5810,864,218,view,2024-12-27 03:00:00
5811,990,484,view,2024-12-27 06:00:00
5812,974,251,add_to_cart,2024-12-27 09:00:00
5813,687,344,click,2024-12-27 12:00:00
5814,638,321,add_to_cart,2024-12-27 15:00:00
5815,171,314,wishlist,2024-12-27 18:00:00
5816,394,181,add_to_cart,2024-12-27 21:00:00
5817,266,92,view,2024-12-28 00:00:00
5818,504,218,add_to_cart,2024-12-28 03:00:00
5819,134,290,view,2024-12-28 06:00:00
5820,784,90,click,2024-12-28 09:00:00
5821,956,484,click,2024-12-28 12:00:00
5822,26,197,click,2024-12-28 15:00:00
5823,277,184,add_to_cart,2024-12-28 18:00:00
5824,100,66,view,2024-12-28 21:00:00
5825,442,416,add_to_cart,2024-12-29 00:00:00
5826,425,98,click,2024-12-29 03:00:00
5827,874,306,add_to_cart,2024-12-29 06:00:00
5828,30,478,view,2024-12-29 09:00:00
5829,645,24,wishlist,2024-12-29 12:00:00
5830,906,220,view,2024-12-29 15:00:00
5831,496,174,click,2024-12-29 18:00:00
5832,863,387,click,2024-12-29 21:00:00
5833,651,245,click,2024-12-30 00:00:00
5834,998,114,add_to_cart,2024-12-30 03:00:00
5835,191,266,view,2024-12-30 06:00:00
5836,903,390,add_to_cart,2024-12-30 09:00:00
5837,187,354,click,2024-12-30 12:00:00
5838,140,223,view,2024-12-30 15:00:00
5839,320,308,wishlist,2024-12-30 18:00:00
5840,891,235,click,2024-12-30 21:00:00
5841,749,306,view,2024-12-31 00:00:00
5842,369,110,view,2024-12-31 03:00:00
5843,297,314,click,2024-12-31 06:00:00
5844,956,436,wishlist,2024-12-31 09:00:00
5845,200,13,view,2024-12-31 12:00:00
5846,796,125,view,2024-12-31 15:00:00
5847,379,315,wishlist,2024-12-31 18:00:00
5848,80,167,click,2024-12-31 21:00:00
5849,447,53,view,2025-01-01 00:00:00
5850,501,186,click,2025-01-01 03:00:00
5851,259,276,add_to_cart,2025-01-01 06:00:00
5852,613,447,add_to_cart,2025-01-01 09:00:00
5853,544,352,wishlist,2025-01-01 12:00:00
5854,789,10,click,2025-01-01 15:00:00
5855,121,410,view,2025-01-01 18:00:00
5856,55,147,wishlist,2025-01-01 21:00:00
5857,493,477,add_to_cart,2025-01-02 00:00:00
5858,18,317,click,2025-01-02 03:00:00
5859,309,333,wishlist,2025-01-02 06:00:00
5860,880,118,wishlist,2025-01-02 09:00:00
5861,633,418,click,2025-01-02 12:00:00
5862,110,340,view,2025-01-02 15:00:00
5863,331,428,view,2025-01-02 18:00:00
5864,573,488,view,2025-01-02 21:00:00
5865,946,18,click,2025-01-03 00:00:00
5866,264,377,add_to_cart,2025-01-03 03:00:00
5867,268,226,wishlist,2025-01-03 06:00:00
5868,435,112,click,2025-01-03 09:00:00
5869,450,72,view,2025-01-03 12:00:00
5870,297,144,view,2025-01-03 15:00:00
5871,918,104,wishlist,2025-01-03 18:00:00
5872,639,215,wishlist,2025-01-03 21:00:00
5873,137,480,wishlist,2025-01-04 00:00:00
5874,590,77,wishlist,2025-01-04 03:00:00
5875,719,26,wishlist,2025-01-04 06:00:00
